description,total_score,interface_dG,separated_interface_energy,interface_delta_sasa,interface_packstat,interface_delta_hbond_unsat,num_interface_residues,gly_interface_energy,sap_binder,cms,shard
diffused_binder_cyclic_mcl1_110_dldesign_0_cycle4,1078.8089475233965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.82376861572266,,runlist_01
diffused_binder_cyclic_mcl1_111_dldesign_0_cycle0,-156.95148577394536,-13.661914377024544,-13.661914377024544,983.80883725217,0.3916693038551388,9.0,39.0,0.0,79.32755279541016,215.01101684570312,runlist_01
diffused_binder_cyclic_mcl1_113_dldesign_0_cycle0,-191.53088386338868,-7.32992108188489,-7.32992108188489,685.9475185044648,0.3732763133728269,4.0,34.0,0.0,79.6365966796875,82.28341674804688,runlist_01
diffused_binder_cyclic_mcl1_113_dldesign_0_cycle1,558.6462317151046,2.142899690725472,2.142899690725472,749.314962703075,0.3582210219909992,12.0,34.0,0.0,84.63473510742188,109.6002426147461,runlist_01
diffused_binder_cyclic_mcl1_113_dldesign_0_cycle2,1787.7700824149952,153.67017791595845,153.67017791595845,781.2861676797497,0.431039886732576,12.0,34.0,0.0,78.39501190185547,119.15902709960938,runlist_01
diffused_binder_cyclic_mcl1_113_dldesign_0_cycle3,-196.48336888384517,-16.74223643764273,-16.74223643764273,1214.3808251027124,0.4214144082201622,5.0,50.0,0.0,87.2380142211914,199.6167907714844,runlist_01
diffused_binder_cyclic_mcl1_113_dldesign_0_cycle4,3315.602347567017,238.46738101615057,238.46738101615057,1295.193254054026,0.3847642311168752,8.0,50.0,0.0,78.58686065673828,231.3888092041016,runlist_01
diffused_binder_cyclic_mcl1_114_dldesign_0_cycle0,-148.17255200417313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87799072265625,,runlist_01
diffused_binder_cyclic_mcl1_114_dldesign_0_cycle1,-141.8746426348168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.090087890625,,runlist_01
diffused_binder_cyclic_mcl1_114_dldesign_0_cycle2,-159.8275412438233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.56719970703124,,runlist_01
diffused_binder_cyclic_mcl1_114_dldesign_0_cycle3,-157.27303385274894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1769561767578,,runlist_01
diffused_binder_cyclic_mcl1_114_dldesign_0_cycle4,1155.4158400271283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16922760009766,,runlist_01
diffused_binder_cyclic_mcl1_115_dldesign_0_cycle0,-211.6811826934086,-12.368334125387603,-12.368334125387603,615.680190482266,0.4252951752411211,10.0,26.0,0.0,67.7666015625,100.41992950439452,runlist_01
diffused_binder_cyclic_mcl1_115_dldesign_0_cycle1,-181.4896499392569,-6.621877013279885,-6.621877013279885,283.33564927207584,0.3328582083152088,1.0,10.0,0.0,93.17131042480467,41.8199348449707,runlist_01
diffused_binder_cyclic_mcl1_115_dldesign_0_cycle2,-167.94210510249556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.32252502441406,2.9655464004463283e-06,runlist_01
diffused_binder_cyclic_mcl1_115_dldesign_0_cycle3,-166.03532993611478,-1.710681229126834,-1.710681229126834,172.61639078334628,0.4686650894923087,2.0,6.0,0.0,111.82689666748048,26.30011558532715,runlist_01
diffused_binder_cyclic_mcl1_115_dldesign_0_cycle4,3159.6308176817333,-1.4966447027732102,-1.4966447027732102,106.1332313461893,0.5269321344757397,0.0,6.0,0.0,86.28582763671875,13.372995376586914,runlist_01
diffused_binder_cyclic_mcl1_116_dldesign_0_cycle0,-137.51333404736198,-1.3966137927467344,-1.3966137927467344,161.86134613776352,0.2509317084201617,0.0,7.0,0.0,97.81241607666016,25.135644912719727,runlist_01
diffused_binder_cyclic_mcl1_116_dldesign_0_cycle1,-171.02740884897094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.22240447998048,,runlist_01
diffused_binder_cyclic_mcl1_116_dldesign_0_cycle2,-137.66463251958552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.18621063232422,,runlist_01
diffused_binder_cyclic_mcl1_116_dldesign_0_cycle3,-163.32427601764414,-1.222330558714134,-1.222330558714134,85.10085806384193,0.4155497318892762,0.0,4.0,0.0,127.833251953125,11.255635261535645,runlist_01
diffused_binder_cyclic_mcl1_116_dldesign_0_cycle4,870.6016097953141,-0.2573531207882524,-0.2573531207882524,70.22160815281548,0.5931506300099967,0.0,3.0,0.0,100.59235382080078,3.3211829662323,runlist_01
diffused_binder_cyclic_mcl1_117_dldesign_0_cycle0,-231.0870384518004,-24.423646954718294,-24.423646954718294,1289.9100415669936,0.3415746530326808,3.0,48.0,0.0,66.59837341308594,277.47235107421875,runlist_01
diffused_binder_cyclic_mcl1_117_dldesign_0_cycle1,-199.03037790235007,-2.8544884622694724,-2.8544884622694724,268.9228754494847,0.4269260159622635,2.0,24.0,0.0,95.87580871582033,44.35566711425781,runlist_01
diffused_binder_cyclic_mcl1_117_dldesign_0_cycle2,-144.8560280906873,26.87808320062655,26.87808320062655,171.06660046372656,0.4829948810190401,0.0,8.0,0.0,80.20577239990234,33.356590270996094,runlist_01
diffused_binder_cyclic_mcl1_117_dldesign_0_cycle3,1057.808235825055,85.37913256177535,85.37913256177535,152.43621135412485,0.4931758685218725,0.0,8.0,0.0,101.30733489990234,31.289400100708008,runlist_01
diffused_binder_cyclic_mcl1_117_dldesign_0_cycle4,715.654312768944,85.3791325617683,85.3791325617683,152.43621135412485,0.4181010073447389,0.0,8.0,0.0,96.50349426269533,31.289400100708008,runlist_01
diffused_binder_cyclic_mcl1_119_dldesign_0_cycle0,-167.58608303774054,-9.969304675120782,-9.969304675120782,445.93964464209137,0.4012376952985164,5.0,22.0,0.0,102.3085479736328,85.26776123046875,runlist_01
diffused_binder_cyclic_mcl1_119_dldesign_0_cycle1,-198.50399449116432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9488525390625,,runlist_01
diffused_binder_cyclic_mcl1_119_dldesign_0_cycle2,-193.57997846527925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.15835571289062,,runlist_01
diffused_binder_cyclic_mcl1_119_dldesign_0_cycle3,-173.9710780283909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.62062072753906,,runlist_01
diffused_binder_cyclic_mcl1_119_dldesign_0_cycle4,1954.2925911178447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.47235107421876,,runlist_01
diffused_binder_cyclic_mcl1_11_dldesign_0_cycle0,485.14948809607887,92.39034796573571,92.39034796573571,874.0864022339148,0.4057384923851337,3.0,44.0,0.0,75.62560272216797,158.82118225097656,runlist_01
diffused_binder_cyclic_mcl1_11_dldesign_0_cycle1,-203.5664166453624,-11.57675853490784,-11.57675853490784,960.449715123366,0.4134977297350876,4.0,38.0,0.0,95.80014038085938,132.00372314453125,runlist_01
diffused_binder_cyclic_mcl1_11_dldesign_0_cycle2,-173.5338926351393,-9.104284938175908,-9.104284938175908,922.7424739244836,0.4276441555765809,2.0,35.0,0.0,98.09564971923828,122.37567901611328,runlist_01
diffused_binder_cyclic_mcl1_11_dldesign_0_cycle3,-191.3866280192657,-2.674490101675474,-2.674490101675474,431.868583015984,0.5192821821100666,0.0,18.0,0.0,86.45581817626953,59.51706314086914,runlist_01
diffused_binder_cyclic_mcl1_11_dldesign_0_cycle4,3171.160600457723,4.9284769814827,4.9284769814827,360.9922669541604,0.4697290103252378,2.0,18.0,0.0,89.75382232666016,60.26935577392578,runlist_01
diffused_binder_cyclic_mcl1_120_dldesign_0_cycle0,-203.5245248032164,-13.977698986523905,-13.977698986523905,759.4223272987709,0.3741826092262885,0.0,38.0,0.0,76.16876220703125,137.66989135742188,runlist_01
diffused_binder_cyclic_mcl1_120_dldesign_0_cycle1,-160.76904102209434,-0.8411277394889964,-0.8411277394889964,138.80298690268216,0.3409923996185172,0.0,6.0,0.0,115.51424407958984,9.847049713134766,runlist_01
diffused_binder_cyclic_mcl1_120_dldesign_0_cycle2,-163.8309192795531,-0.0654988389606785,-0.0654988389606785,29.27524530174186,0.4786912157858209,0.0,5.0,0.0,132.01364135742188,0.1955574005842209,runlist_02
diffused_binder_cyclic_mcl1_120_dldesign_0_cycle3,-174.76809935612866,-2.259009453777338,-2.259009453777338,219.3538569337827,0.4385704854490425,4.0,13.0,0.0,93.34931182861328,30.484338760375977,runlist_02
diffused_binder_cyclic_mcl1_120_dldesign_0_cycle4,2552.259891492487,-3.671577105434835,-3.671577105434835,273.9019584965931,0.4582133110692193,2.0,13.0,0.0,92.36788177490234,52.79639053344727,runlist_02
diffused_binder_cyclic_mcl1_121_dldesign_0_cycle0,-202.58630378200783,-7.214167843414742,-7.214167843414742,568.9419796580153,0.3699342727545716,2.0,24.0,0.0,78.53515625,84.70365142822266,runlist_02
diffused_binder_cyclic_mcl1_121_dldesign_0_cycle1,2109.828836712785,-5.173861467386757,-5.173861467386757,547.5014785833815,0.3630353506277354,0.0,24.0,0.0,72.91151428222656,76.5143051147461,runlist_02
diffused_binder_cyclic_mcl1_122_dldesign_0_cycle0,-217.99961604660865,-27.4436214864196,-27.4436214864196,1312.0987458994102,0.4001058818372213,2.0,48.0,0.0,64.3167953491211,304.9014892578125,runlist_02
diffused_binder_cyclic_mcl1_122_dldesign_0_cycle1,-214.86638021948343,-20.11188978250109,-20.11188978250109,1149.8201264440802,0.3798058849546933,1.0,46.0,0.0,69.82361602783203,182.35873413085935,runlist_02
diffused_binder_cyclic_mcl1_122_dldesign_0_cycle2,-196.81330499220587,-9.6260316623912,-9.6260316623912,785.7632009497577,0.4461532560309385,3.0,28.0,0.0,84.3360824584961,111.1709442138672,runlist_02
diffused_binder_cyclic_mcl1_122_dldesign_0_cycle3,-162.50197713599135,-3.895305483613754,-3.895305483613754,376.3190580704926,0.5481508375025862,0.0,20.0,0.0,97.97390747070312,35.13518142700195,runlist_02
diffused_binder_cyclic_mcl1_122_dldesign_0_cycle4,2541.4586570269344,-1.810212717300601,-1.810212717300601,346.6607944466366,0.3462719965688298,1.0,19.0,0.0,102.7810287475586,53.96140670776367,runlist_02
diffused_binder_cyclic_mcl1_123_dldesign_0_cycle0,-102.4084418369542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.68997192382812,0.0,runlist_02
diffused_binder_cyclic_mcl1_123_dldesign_0_cycle1,73.50133475645012,0.1797091844925944,0.1797091844925944,203.0650791188457,0.3891529426590089,2.0,14.0,0.0,121.31382751464844,28.660062789916992,runlist_02
diffused_binder_cyclic_mcl1_123_dldesign_0_cycle2,-153.22717222231012,-6.311732237666831,-6.311732237666831,359.8084605431555,0.412667753538332,2.0,16.0,0.0,117.6833724975586,47.24374008178711,runlist_02
diffused_binder_cyclic_mcl1_123_dldesign_0_cycle3,3222.623122618763,1900.3162475175527,1900.3162475175527,555.6938136246571,0.3711870486479715,0.0,30.0,0.0,98.05075073242188,86.96014404296875,runlist_02
diffused_binder_cyclic_mcl1_123_dldesign_0_cycle4,1741.1320564775535,-105.3689639758527,-105.3689639758527,399.4987370811349,0.4521316834793619,1.0,27.0,0.0,104.83992767333984,52.28329849243164,runlist_02
diffused_binder_cyclic_mcl1_124_dldesign_0_cycle0,-200.574108420442,-8.075792460423628,-8.075792460423628,999.423917975837,0.4989187647498396,6.0,42.0,0.0,69.91844940185547,155.94178771972656,runlist_02
diffused_binder_cyclic_mcl1_124_dldesign_0_cycle1,-196.7720630003805,-15.574740400751182,-15.574740400751182,983.6771851274376,0.4647494281421199,8.0,46.0,0.0,79.44711303710938,196.3193206787109,runlist_02
diffused_binder_cyclic_mcl1_124_dldesign_0_cycle2,-150.90111389451516,0.4186001876258274,0.4186001876258274,34.551864322711225,0.3784981831857867,0.0,2.0,0.0,95.4631576538086,0.103836640715599,runlist_02
diffused_binder_cyclic_mcl1_124_dldesign_0_cycle3,-157.18079752964582,-1.8045138344598115,-1.8045138344598115,596.1438281075202,0.4910104702949413,3.0,22.0,0.0,82.08755493164062,106.22478485107422,runlist_02
diffused_binder_cyclic_mcl1_124_dldesign_0_cycle4,731.911421525301,-2.6224495244856314,-2.6224495244856314,628.8238074149203,0.5018745430688173,3.0,23.0,0.0,89.19136047363281,93.67528533935548,runlist_02
diffused_binder_cyclic_mcl1_125_dldesign_0_cycle0,15365.703919173186,13800.825720663728,13800.825720663728,1174.6499250567654,0.4925349474564859,13.0,51.0,0.0,88.66539764404297,177.49314880371094,runlist_02
diffused_binder_cyclic_mcl1_125_dldesign_0_cycle1,-166.16353897666966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.46722412109376,,runlist_02
diffused_binder_cyclic_mcl1_125_dldesign_0_cycle2,-159.7091963122711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.29154205322266,,runlist_02
diffused_binder_cyclic_mcl1_125_dldesign_0_cycle3,1256.721767999124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.56643676757812,,runlist_02
diffused_binder_cyclic_mcl1_125_dldesign_0_cycle4,2592.051275318149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.50509643554688,,runlist_02
diffused_binder_cyclic_mcl1_126_dldesign_0_cycle0,-206.4117422254853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.34342193603516,,runlist_02
diffused_binder_cyclic_mcl1_126_dldesign_0_cycle1,-187.440988034082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.05178833007812,,runlist_02
diffused_binder_cyclic_mcl1_126_dldesign_0_cycle2,-187.42390475339627,-5.795166709625278,-5.795166709625278,194.58744092251072,0.4796020792804389,0.0,8.0,0.0,129.66268920898438,25.251596450805664,runlist_02
diffused_binder_cyclic_mcl1_126_dldesign_0_cycle3,-181.856826530945,0.3057905644687082,0.3057905644687082,317.7210169411659,0.4384471502892625,0.0,15.0,0.0,100.52024841308594,37.52112579345703,runlist_02
diffused_binder_cyclic_mcl1_126_dldesign_0_cycle4,3946.514492300977,-2.132037572676268,-2.132037572676268,161.05440673288706,0.4617924923921664,0.0,15.0,0.0,103.26007080078124,11.957331657409668,runlist_02
diffused_binder_cyclic_mcl1_127_dldesign_0_cycle0,-169.21079859262892,-2.072714185080372,-2.072714185080372,450.77652601876594,0.4135304926908003,2.0,23.0,0.0,79.92814636230469,63.27896881103516,runlist_02
diffused_binder_cyclic_mcl1_127_dldesign_0_cycle1,590.3600108954522,-3.783060189326477,-3.783060189326477,369.05511407897575,0.3601379079947346,0.0,22.0,0.0,85.92903900146484,45.629669189453125,runlist_02
diffused_binder_cyclic_mcl1_127_dldesign_0_cycle2,1211.594884248404,-5.38029997509193,-5.38029997509193,368.6575358323904,0.373606305769977,0.0,22.0,0.0,87.0313491821289,49.99374008178711,runlist_02
diffused_binder_cyclic_mcl1_127_dldesign_0_cycle3,959.068971246272,-4.434408083149378,-4.434408083149378,430.9090785634265,0.4648587222137529,0.0,23.0,0.0,84.4273452758789,50.32613754272461,runlist_02
diffused_binder_cyclic_mcl1_127_dldesign_0_cycle4,1021.1764010916096,-1.9622863957513024,-1.9622863957513024,416.3116178778986,0.3414671939757189,0.0,23.0,0.0,84.65611267089844,63.70301818847656,runlist_02
diffused_binder_cyclic_mcl1_128_dldesign_0_cycle0,-229.77432621968455,-23.40265349117351,-23.40265349117351,1397.8099106960897,0.4016321583130922,4.0,48.0,0.0,59.32319641113281,296.49517822265625,runlist_02
diffused_binder_cyclic_mcl1_128_dldesign_0_cycle1,-226.04527169090755,-27.731078453747983,-27.731078453747983,1298.3491041083505,0.3994157673538094,6.0,50.0,0.0,64.04131317138672,283.0525207519531,runlist_02
diffused_binder_cyclic_mcl1_128_dldesign_0_cycle2,-234.4825699627459,-30.597280326156607,-30.597280326156607,1229.5553847231763,0.5123614418788413,4.0,49.0,0.0,65.9794692993164,266.7991943359375,runlist_02
diffused_binder_cyclic_mcl1_129_dldesign_0_cycle0,170.75604292468032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57176971435547,0.0082298731431365,runlist_02
diffused_binder_cyclic_mcl1_129_dldesign_0_cycle1,-7.821542652022679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2823486328125,,runlist_02
diffused_binder_cyclic_mcl1_129_dldesign_0_cycle2,-160.95536334673744,-6.459264761977579,-6.459264761977579,605.8657464341871,0.3954763159231705,2.0,28.0,0.0,70.169189453125,86.92930603027344,runlist_02
diffused_binder_cyclic_mcl1_129_dldesign_0_cycle3,-140.65706512582543,0.0558156861612815,0.0558156861612815,9.394859138880776,0.3658491044178085,0.0,2.0,0.0,98.28588104248048,0.001153378165327,runlist_03
diffused_binder_cyclic_mcl1_129_dldesign_0_cycle4,1055.1875640622447,0.0543698510234662,0.0543698510234662,9.394859138880776,0.3268327534254631,0.0,2.0,0.0,90.98278045654295,0.0011610847432166,runlist_03
diffused_binder_cyclic_mcl1_12_dldesign_0_cycle0,1059.939201527074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9232940673828,,runlist_03
diffused_binder_cyclic_mcl1_12_dldesign_0_cycle1,-160.4637518321212,0.9005939481453709,0.9005939481453709,593.9687910366661,0.4338847345391692,7.0,21.0,0.0,99.7483367919922,102.38986206054688,runlist_03
diffused_binder_cyclic_mcl1_12_dldesign_0_cycle2,-185.905589555378,-0.5536297619655954,-0.5536297619655954,64.25992800789099,0.2942441418527683,0.0,2.0,0.0,99.85794830322266,0.5740885138511658,runlist_03
diffused_binder_cyclic_mcl1_12_dldesign_0_cycle3,-168.13106144698065,-1.1241115291846029,-1.1241115291846029,80.75188541881688,0.3243681242387473,0.0,6.0,0.0,95.2455062866211,11.464475631713867,runlist_03
diffused_binder_cyclic_mcl1_12_dldesign_0_cycle4,446.8977334638204,-1.2219801757421465,-1.2219801757421465,81.03805735999283,0.3941785489063898,0.0,6.0,0.0,76.77120971679688,10.950560569763184,runlist_03
diffused_binder_cyclic_mcl1_130_dldesign_0_cycle0,-180.767062235232,-5.785131606365837,-5.785131606365837,831.2666184777883,0.4136253919826392,4.0,37.0,0.0,94.64505004882812,140.78775024414062,runlist_03
diffused_binder_cyclic_mcl1_130_dldesign_0_cycle1,-196.1307533606993,-3.4646593051544983,-3.4646593051544983,365.2973038441486,0.3976428104437804,1.0,15.0,0.0,90.6163558959961,39.18800354003906,runlist_03
diffused_binder_cyclic_mcl1_130_dldesign_0_cycle2,-174.82908109139152,15.875685577100626,15.875685577100626,316.03138308485734,0.4000107003817155,0.0,12.0,0.0,82.81298065185547,56.692481994628906,runlist_03
diffused_binder_cyclic_mcl1_130_dldesign_0_cycle3,-183.2924559828841,0.0689444327059902,0.0689444327059902,190.6112318206173,0.3592480371936092,0.0,11.0,0.0,98.00755310058594,17.85491371154785,runlist_03
diffused_binder_cyclic_mcl1_130_dldesign_0_cycle4,1841.3419277129688,-3.9741236666600335,-3.9741236666600335,231.09727765626045,0.4666333710932584,0.0,11.0,0.0,95.91360473632812,17.050430297851562,runlist_03
diffused_binder_cyclic_mcl1_131_dldesign_0_cycle0,-191.7198587943441,-18.59564949242932,-18.59564949242932,1051.130545946212,0.3773846981096364,5.0,38.0,0.0,77.69145202636719,156.88436889648438,runlist_03
