description,total_score,interface_dG,separated_interface_energy,interface_delta_sasa,interface_packstat,interface_delta_hbond_unsat,num_interface_residues,gly_interface_energy,sap_binder,cms,shard
diffused_binder_cyclic_mcl1_shard00_18_dldesign_0_cycle3,-155.6830775217103,-10.69971981966171,-10.69971981966171,607.1303732250876,0.5496658220103219,7.0,26.0,0.0,101.06827545166016,95.55664825439452,runlist_01
diffused_binder_cyclic_mcl1_shard00_18_dldesign_0_cycle4,1659.0147816865444,-9.296283798275592,-9.296283798275592,495.0605634471269,0.4105635062126975,7.0,26.0,0.0,109.4931869506836,64.97660827636719,runlist_01
diffused_binder_cyclic_mcl1_shard00_19_dldesign_0_cycle0,-227.27321044793177,-22.444712626163152,-22.444712626163152,1365.9796352387489,0.4176480846564196,2.0,48.0,0.0,65.69225311279297,321.8959655761719,runlist_01
diffused_binder_cyclic_mcl1_shard00_19_dldesign_0_cycle1,-240.92043859509323,-32.350318819446215,-32.350318819446215,1318.956237614723,0.439990225057301,5.0,48.0,0.0,62.26797103881836,307.0376281738281,runlist_01
diffused_binder_cyclic_mcl1_shard00_19_dldesign_0_cycle2,-209.82073381774097,-19.49319156023634,-19.49319156023634,1261.079948308737,0.5249424140557183,4.0,48.0,0.0,59.61456298828125,296.805908203125,runlist_01
diffused_binder_cyclic_mcl1_shard00_19_dldesign_0_cycle3,-230.6453896513019,-36.97409777125179,-36.97409777125179,1325.0637031728113,0.4173996058374796,7.0,46.0,0.0,78.6439208984375,323.2251892089844,runlist_01
diffused_binder_cyclic_mcl1_shard00_19_dldesign_0_cycle4,4420.193454668253,-32.537721560385194,-32.537721560385194,972.716199387138,0.4133463045233634,6.0,46.0,0.0,66.46100616455078,172.37225341796875,runlist_01
diffused_binder_cyclic_mcl1_shard00_1_dldesign_0_cycle0,-203.27127714854475,-11.658618184884489,-11.658618184884489,848.459802640052,0.4552921414238837,3.0,30.0,0.0,74.91706848144531,152.53973388671875,runlist_01
diffused_binder_cyclic_mcl1_shard00_1_dldesign_0_cycle1,-200.19544181877487,-8.523022451979102,-8.523022451979102,475.4106615867748,0.411683364667168,1.0,17.0,0.0,103.36656188964844,74.56118774414062,runlist_01
diffused_binder_cyclic_mcl1_shard00_1_dldesign_0_cycle2,-159.49158720947128,6.152902685773455,6.152902685773455,473.3932161118472,0.4376860291983133,2.0,22.0,0.0,104.99757385253906,77.53507232666016,runlist_01
diffused_binder_cyclic_mcl1_shard00_1_dldesign_0_cycle3,-170.47592373710427,-1.4932000969215835,-1.4932000969215835,179.30304191445464,0.4924174674602257,0.0,10.0,0.0,107.69767761230467,20.68086051940918,runlist_01
diffused_binder_cyclic_mcl1_shard00_1_dldesign_0_cycle4,3296.433005677467,-1.4772495199895277,-1.4772495199895277,65.84904641332234,0.4084602277587992,0.0,10.0,0.0,92.50399780273438,0.1728631258010864,runlist_01
diffused_binder_cyclic_mcl1_shard00_20_dldesign_0_cycle0,-239.1198189173372,-33.8221132283025,-33.8221132283025,1232.4896089905722,0.431556263297399,1.0,50.0,0.0,60.71281814575195,321.3211975097656,runlist_01
diffused_binder_cyclic_mcl1_shard00_20_dldesign_0_cycle1,-239.6374811283166,-28.690315885449596,-28.690315885449596,1226.8015499302476,0.4581552805030379,2.0,50.0,0.0,65.80913543701172,317.8106384277344,runlist_01
diffused_binder_cyclic_mcl1_shard00_20_dldesign_0_cycle2,-233.7129650377288,-22.28628161696159,-22.28628161696159,1200.3934849815682,0.5022807588417161,6.0,50.0,0.0,67.78585815429688,290.7474365234375,runlist_01
diffused_binder_cyclic_mcl1_shard00_20_dldesign_0_cycle3,-208.6910161530492,-17.587757523921283,-17.587757523921283,900.0976180957846,0.4892608411285728,2.0,33.0,0.0,91.35826873779295,171.31063842773438,runlist_01
diffused_binder_cyclic_mcl1_shard00_20_dldesign_0_cycle4,4268.509815180479,-11.919757312559938,-11.919757312559938,773.6504840715959,0.5833962448936691,3.0,33.0,0.0,104.38480377197266,94.7152099609375,runlist_01
diffused_binder_cyclic_mcl1_shard00_21_dldesign_0_cycle0,-183.9988676461198,-0.0003322483882755,-0.0003322483882755,0.0,0.2884859373592273,0.0,3.0,0.0,94.21245574951172,0.0002413065376458,runlist_01
diffused_binder_cyclic_mcl1_shard00_21_dldesign_0_cycle1,-25.51776012895922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.79608917236328,,runlist_01
diffused_binder_cyclic_mcl1_shard00_21_dldesign_0_cycle2,-139.88544054412097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.79422760009766,,runlist_01
diffused_binder_cyclic_mcl1_shard00_21_dldesign_0_cycle3,-133.0313130262613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.76996612548828,,runlist_01
diffused_binder_cyclic_mcl1_shard00_21_dldesign_0_cycle4,2350.483186164521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47869110107422,,runlist_01
diffused_binder_cyclic_mcl1_shard00_22_dldesign_0_cycle0,-188.71090338984527,-3.874646817411474,-3.874646817411474,374.71119870740426,0.4050247835288462,0.0,14.0,0.0,101.77159881591795,38.837684631347656,runlist_01
diffused_binder_cyclic_mcl1_shard00_22_dldesign_0_cycle1,-141.01454476794498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.14248657226562,,runlist_01
diffused_binder_cyclic_mcl1_shard00_22_dldesign_0_cycle2,-166.15609728295314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.27237701416016,,runlist_01
diffused_binder_cyclic_mcl1_shard00_22_dldesign_0_cycle3,947.6804621736208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.580078125,,runlist_01
diffused_binder_cyclic_mcl1_shard00_22_dldesign_0_cycle4,1090.2654316147152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.33250427246094,,runlist_01
diffused_binder_cyclic_mcl1_shard00_23_dldesign_0_cycle0,-198.8234498560876,-16.20272401085481,-16.20272401085481,709.1538583890585,0.3589708758923354,2.0,29.0,0.0,92.25090789794922,114.45130157470705,runlist_01
diffused_binder_cyclic_mcl1_shard00_23_dldesign_0_cycle1,-189.4759517559774,1.2694177910965152,1.2694177910965152,121.9669669185464,0.5193398545636144,0.0,10.0,0.0,101.74768829345705,9.075287818908691,runlist_01
diffused_binder_cyclic_mcl1_shard00_23_dldesign_0_cycle2,-182.9827897724856,-1.9816209629647688,-1.9816209629647688,201.0623797368429,0.5291430729173011,3.0,12.0,0.0,96.44911193847656,31.9509391784668,runlist_01
diffused_binder_cyclic_mcl1_shard00_23_dldesign_0_cycle3,-190.04803660095453,-4.179012937097127,-4.179012937097127,208.1515580925933,0.4756605991867116,0.0,12.0,0.0,101.86255645751952,38.02695083618164,runlist_01
diffused_binder_cyclic_mcl1_shard00_23_dldesign_0_cycle4,2701.978856909648,-3.4733114960902185,-3.4733114960902185,178.4362105666686,0.413917858346109,0.0,12.0,0.0,94.7250747680664,16.437572479248047,runlist_01
diffused_binder_cyclic_mcl1_shard00_24_dldesign_0_cycle0,-220.1965206578714,-27.53554063895885,-27.53554063895885,1278.1453976408118,0.3720546814000287,7.0,46.0,0.0,63.98120880126953,265.1939697265625,runlist_01
diffused_binder_cyclic_mcl1_shard00_24_dldesign_0_cycle1,-222.352714004628,-25.79187025125321,-25.79187025125321,1201.7085479093423,0.4083390486854635,4.0,49.0,0.0,68.85102844238281,278.4413452148437,runlist_01
diffused_binder_cyclic_mcl1_shard00_24_dldesign_0_cycle2,-232.49684384241985,-20.700279419294414,-20.700279419294414,1175.866760854237,0.4524059276171195,2.0,50.0,0.0,64.68705749511719,225.1211700439453,runlist_02
diffused_binder_cyclic_mcl1_shard00_24_dldesign_0_cycle3,-234.0277614427909,-24.725336386734284,-24.725336386734284,1167.125717567191,0.5013892518987109,4.0,50.0,0.0,67.577392578125,251.2954864501953,runlist_02
diffused_binder_cyclic_mcl1_shard00_24_dldesign_0_cycle4,1740.5159988839223,-20.740224891495103,-20.740224891495103,1046.066484757078,0.4200284830689865,4.0,50.0,0.0,72.1379623413086,185.3046112060547,runlist_02
diffused_binder_cyclic_mcl1_shard00_25_dldesign_0_cycle0,-169.96292888385904,-0.6554292578735783,-0.6554292578735783,196.52149844428743,0.4886567903593863,0.0,6.0,0.0,96.33154296875,33.03123092651367,runlist_02
diffused_binder_cyclic_mcl1_shard00_25_dldesign_0_cycle1,-128.91476766116625,-1.4826141937470825,-1.4826141937470825,150.6480168157015,0.281185636279969,0.0,8.0,0.0,95.08672332763672,16.448204040527344,runlist_02
diffused_binder_cyclic_mcl1_shard00_25_dldesign_0_cycle2,-140.65250671409615,-1.272298417421922,-1.272298417421922,155.49073147058732,0.2790885301282215,1.0,10.0,0.0,105.10391235351562,22.71675491333008,runlist_02
diffused_binder_cyclic_mcl1_shard00_25_dldesign_0_cycle3,1341.8964352272112,3.971148146528833,3.971148146528833,735.4925212896594,0.4779834656494381,2.0,33.0,0.0,94.59043884277344,113.8597640991211,runlist_02
diffused_binder_cyclic_mcl1_shard00_25_dldesign_0_cycle4,1954.7328784840156,4.342374248738679,4.342374248738679,715.8993775365819,0.4739121170988697,2.0,33.0,0.0,78.7191162109375,123.16341400146484,runlist_02
diffused_binder_cyclic_mcl1_shard00_26_dldesign_0_cycle0,-200.01122751722,-23.68951281095167,-23.68951281095167,1375.7462417512857,0.4763627156921249,8.0,50.0,0.0,58.6346435546875,334.5155029296875,runlist_02
diffused_binder_cyclic_mcl1_shard00_26_dldesign_0_cycle1,-241.76389360021432,-30.22313608088851,-30.22313608088851,1317.152032589294,0.4730596106325614,5.0,49.0,0.0,59.03360748291016,333.41650390625,runlist_02
diffused_binder_cyclic_mcl1_shard00_26_dldesign_0_cycle2,-239.75394490886265,-32.774455214963496,-32.774455214963496,1308.6393249105226,0.4194354956477915,3.0,49.0,0.0,61.46031188964844,327.16278076171875,runlist_02
diffused_binder_cyclic_mcl1_shard00_26_dldesign_0_cycle3,-231.01397580653676,-35.43377370584989,-35.43377370584989,1317.5340502559714,0.4946136927650009,6.0,49.0,0.0,60.0868034362793,335.90484619140625,runlist_02
diffused_binder_cyclic_mcl1_shard00_26_dldesign_0_cycle4,3648.5583697860616,-23.89981308631411,-23.89981308631411,1117.346018418226,0.4060913133727574,10.0,49.0,0.0,64.15719604492188,221.55345153808597,runlist_02
diffused_binder_cyclic_mcl1_shard00_27_dldesign_0_cycle0,-222.70386045919955,-26.581945795232517,-26.581945795232517,1254.9903316511325,0.4456655594648683,0.0,51.0,0.0,68.17447662353516,294.5771789550781,runlist_02
diffused_binder_cyclic_mcl1_shard00_27_dldesign_0_cycle1,25503.162324577712,18371.222568656056,18371.222568656056,1451.379627222345,0.5129053579461296,12.0,57.0,0.0,102.94292449951172,228.77346801757807,runlist_02
diffused_binder_cyclic_mcl1_shard00_27_dldesign_0_cycle2,-204.7251665538722,-3.853951812628111,-3.853951812628111,589.8805007687188,0.4415604021366597,4.0,32.0,0.0,93.26986694335938,73.209228515625,runlist_02
diffused_binder_cyclic_mcl1_shard00_27_dldesign_0_cycle3,-182.60951473262148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.07673645019531,,runlist_02
diffused_binder_cyclic_mcl1_shard00_27_dldesign_0_cycle4,1753.993392583653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.07799530029295,,runlist_02
diffused_binder_cyclic_mcl1_shard00_28_dldesign_0_cycle0,-235.8102349598841,-24.591037558103157,-24.591037558103157,1292.851332478606,0.5623393581480235,2.0,50.0,0.0,69.21406555175781,286.1755065917969,runlist_02
diffused_binder_cyclic_mcl1_shard00_28_dldesign_0_cycle1,-234.50069615565383,-25.25480683853607,-25.25480683853607,1287.5038918750995,0.4821507082132191,7.0,52.0,0.0,64.43069458007812,274.6871032714844,runlist_02
diffused_binder_cyclic_mcl1_shard00_28_dldesign_0_cycle2,-218.50379989318,-7.2908667627989985,-7.2908667627989985,1224.8832391568333,0.4893757449682869,5.0,51.0,0.0,72.50251770019531,259.0606689453125,runlist_02
diffused_binder_cyclic_mcl1_shard00_28_dldesign_0_cycle3,-215.9214193218288,-8.352420088056533,-8.352420088056533,1212.2500030395752,0.4650457550699007,5.0,49.0,0.0,67.13963317871094,245.8217010498047,runlist_02
diffused_binder_cyclic_mcl1_shard00_28_dldesign_0_cycle4,885.8771722724216,-6.706278071668351,-6.706278071668351,1083.7635487471669,0.4117760687736136,5.0,49.0,0.0,69.7461166381836,180.7811279296875,runlist_02
diffused_binder_cyclic_mcl1_shard00_29_dldesign_0_cycle0,-214.695153765254,-26.29741115152865,-26.29741115152865,1265.2910632139112,0.4342549280260213,10.0,51.0,0.0,58.83049011230469,259.4432067871094,runlist_02
diffused_binder_cyclic_mcl1_shard00_29_dldesign_0_cycle1,-221.57797804790025,-31.756430061721915,-31.756430061721915,1298.3228621134192,0.4568332423087304,4.0,49.0,0.0,69.39341735839844,273.6653747558594,runlist_02
diffused_binder_cyclic_mcl1_shard00_29_dldesign_0_cycle2,862.9371796034452,-24.508966097673262,-24.508966097673262,1291.180780888786,0.4543402512163115,4.0,49.0,0.0,61.38541412353516,244.14205932617188,runlist_02
diffused_binder_cyclic_mcl1_shard00_29_dldesign_0_cycle3,864.9291358492242,-25.87107364971874,-25.87107364971874,1286.5855849499085,0.3633162047641932,6.0,49.0,0.0,65.3616714477539,244.21441650390625,runlist_02
diffused_binder_cyclic_mcl1_shard00_29_dldesign_0_cycle4,4920.362695277439,-22.911352306561756,-22.911352306561756,1060.6083664022035,0.3424148807773337,6.0,49.0,0.0,71.05412292480469,161.2021484375,runlist_02
diffused_binder_cyclic_mcl1_shard00_2_dldesign_0_cycle0,-235.98251517495527,-29.598239518377227,-29.598239518377227,1182.2734456592875,0.4650831474824232,1.0,48.0,0.0,63.02151870727539,307.9208679199219,runlist_02
diffused_binder_cyclic_mcl1_shard00_2_dldesign_0_cycle1,-203.05382715955503,-15.788976927524573,-15.788976927524573,993.2628669312028,0.4198763034174106,4.0,43.0,0.0,67.6500244140625,175.92762756347656,runlist_02
diffused_binder_cyclic_mcl1_shard00_2_dldesign_0_cycle2,-207.7833418251009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59642791748048,,runlist_02
diffused_binder_cyclic_mcl1_shard00_2_dldesign_0_cycle3,-75.35799207064487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.26720428466795,,runlist_02
diffused_binder_cyclic_mcl1_shard00_2_dldesign_0_cycle4,626.1833742208322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.09456634521484,,runlist_02
diffused_binder_cyclic_mcl1_shard00_30_dldesign_0_cycle0,-200.4567579213428,-16.695208582643772,-16.695208582643772,843.6206562138593,0.3334021630474645,3.0,36.0,0.0,98.3021469116211,159.77610778808594,runlist_02
diffused_binder_cyclic_mcl1_shard00_30_dldesign_0_cycle1,-219.62392545332105,-14.48304202253462,-14.48304202253462,915.8426521570456,0.4700859449596177,3.0,42.0,0.0,90.68376922607422,156.27452087402344,runlist_02
diffused_binder_cyclic_mcl1_shard00_30_dldesign_0_cycle2,-219.01137285122704,-22.891470796759137,-22.891470796759137,988.4280334075172,0.4727770780631117,0.0,45.0,0.0,78.23082733154297,229.51705932617188,runlist_02
diffused_binder_cyclic_mcl1_shard00_30_dldesign_0_cycle3,-203.49972486140047,-23.341579252743884,-23.341579252743884,1089.7102656026375,0.4172683732779628,4.0,46.0,0.0,80.86067199707031,259.1246337890625,runlist_02
diffused_binder_cyclic_mcl1_shard00_30_dldesign_0_cycle4,4906.223559565191,119.82939123132314,119.82939123132314,866.8567675369824,0.4043364666157977,4.0,46.0,0.0,82.79871368408203,157.61204528808594,runlist_02
diffused_binder_cyclic_mcl1_shard00_31_dldesign_0_cycle0,-165.2220165078775,-8.030654204811952,-8.030654204811952,530.2296537635325,0.3398790287474656,3.0,25.0,0.0,81.12842559814453,91.18106079101562,runlist_02
diffused_binder_cyclic_mcl1_shard00_31_dldesign_0_cycle1,-155.30203789143496,-1.571094264233949,-1.571094264233949,237.63493196838084,0.3371724279552142,0.0,12.0,0.0,98.26834869384766,33.99470138549805,runlist_02
diffused_binder_cyclic_mcl1_shard00_31_dldesign_0_cycle2,-168.77904395573006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6142807006836,,runlist_02
diffused_binder_cyclic_mcl1_shard00_31_dldesign_0_cycle3,-156.3572762622086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.49099731445312,,runlist_03
diffused_binder_cyclic_mcl1_shard00_31_dldesign_0_cycle4,1477.67319190661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.18543243408205,,runlist_03
diffused_binder_cyclic_mcl1_shard00_32_dldesign_0_cycle0,-155.24543565850584,-11.37265182801491,-11.37265182801491,667.1574201327771,0.4742779186047287,1.0,26.0,0.0,85.3089828491211,112.73944854736328,runlist_03
diffused_binder_cyclic_mcl1_shard00_32_dldesign_0_cycle1,-79.79007688154331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.85948181152344,,runlist_03
diffused_binder_cyclic_mcl1_shard00_32_dldesign_0_cycle2,-135.04932513713285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.6010284423828,,runlist_03
diffused_binder_cyclic_mcl1_shard00_32_dldesign_0_cycle3,-116.51881506108616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.79598999023438,,runlist_03
diffused_binder_cyclic_mcl1_shard00_32_dldesign_0_cycle4,21.780418700225827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.38948059082031,,runlist_03
